"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","Y","cluster_kmedoids"
"49392",1,4,3,4,6,8,2,2,4,1,1,"4","1"
"49393",1,1,3,5,6,8,2,2,1,7,1,"5","3"
"49394",1,1,7,4,6,8,2,3,1,1,2,"2","1"
"49395",2,1,6,5,2,3,1,3,1,1,1,"1","5"
"49397",1,4,2,5,8,2,1,1,4,3,1,"4","3"
"49398",1,3,2,6,6,9,2,1,1,1,2,"5","4"
"49399",1,2,2,4,6,8,1,1,1,1,2,"2","4"
"49400",2,1,2,4,6,3,1,1,1,1,1,"3","4"
"49401",2,1,3,5,2,3,1,2,1,1,1,"3","5"
"49403",1,4,8,4,6,3,2,3,4,1,2,"5","2"
"49404",1,1,9,5,6,8,1,3,1,1,2,"2","1"
"49406",1,4,3,4,5,2,2,2,4,7,1,"5","3"
"49407",1,1,2,4,6,2,1,1,1,1,1,"5","4"
"49410",1,4,8,5,6,3,2,3,4,3,2,"4","2"
"49411",1,4,2,5,5,9,2,1,4,3,2,"5","1"
"49412",1,1,2,5,6,3,1,1,1,3,1,"2","3"
"49413",2,1,2,2,6,3,1,3,1,7,1,"4","3"
"49415",1,1,8,5,6,3,1,3,1,1,1,"3","2"
"49416",1,1,2,5,2,5,2,1,1,1,2,"3","5"
"49419",1,4,2,5,6,8,1,1,4,7,1,"5","3"
"49421",1,1,3,5,6,3,1,3,1,7,1,"4","3"
"49422",2,1,7,5,6,3,1,3,1,7,1,"5","2"
"49424",2,1,2,5,6,3,1,1,1,1,1,"2","4"
"49425",1,4,9,4,6,3,1,3,4,1,2,"5","2"
"49426",3,4,2,5,6,3,2,1,4,3,1,"5","3"
"49427",3,1,3,4,6,2,1,1,1,1,1,"5","4"
"49429",2,1,2,5,6,3,1,1,1,3,1,"1","3"
"49431",1,2,2,6,2,3,2,1,1,1,1,"4","5"
"49432",1,2,2,6,6,9,2,1,1,1,2,"3","4"
"49434",1,4,8,6,8,3,2,3,4,7,1,"5","2"
"49435",1,1,2,5,6,3,1,1,1,7,1,"4","3"
"49436",2,1,6,4,6,3,1,3,1,1,1,"4","2"
"49437",2,1,2,5,6,3,1,1,1,1,2,"1","4"
"49438",1,1,9,4,6,9,2,3,1,1,1,"5","1"
"49439",1,4,2,4,6,3,2,1,4,7,1,"5","3"
"49440",1,4,2,4,6,3,2,1,4,7,1,"5","3"
"49442",1,1,3,5,6,8,1,2,1,1,1,"5","4"
"49445",1,1,2,5,6,3,2,1,1,3,1,"5","3"
"49446",3,1,3,4,6,8,1,2,1,1,1,"5","4"
"49447",1,2,2,5,6,5,2,1,1,3,2,"1","3"
"49450",2,1,2,5,6,3,1,1,1,1,1,"2","4"
"49451",1,4,9,5,8,8,2,3,4,3,2,"5","1"
"49454",3,1,2,5,2,8,1,2,1,3,1,"4","5"
"49455",1,1,3,5,8,3,1,2,1,3,1,"4","3"
"49456",1,4,2,5,6,3,2,1,4,1,1,"5","4"
"49457",1,1,3,5,5,3,1,2,1,7,1,"5","3"
"49459",1,4,2,4,5,3,2,1,4,7,1,"5","3"
"49460",1,4,6,4,6,3,2,3,4,7,1,"5","2"
"49461",1,1,11,5,6,5,2,3,1,7,1,"4","2"
"49462",1,4,2,5,6,3,1,1,4,1,1,"5","4"
"49464",2,1,2,5,6,3,1,1,1,7,1,"2","3"
"49465",1,1,2,5,6,3,2,1,1,1,1,"3","4"
"49466",2,1,2,4,6,3,1,1,1,1,2,"2","4"
"49467",1,2,3,5,6,3,1,1,1,1,1,"1","4"
"49468",2,4,2,5,6,2,2,1,4,7,1,"5","3"
"49469",1,4,2,5,6,3,1,1,4,7,1,"5","3"
"49470",1,1,2,5,5,2,1,1,1,7,1,"5","3"
"49471",1,1,3,5,6,8,1,2,1,1,1,"5","4"
"49473",1,1,7,4,8,3,1,3,1,7,1,"4","2"
"49474",2,1,2,4,6,3,1,1,1,3,1,"1","3"
"49475",1,1,6,5,6,5,2,3,1,3,2,"1","2"
"49479",1,1,3,5,6,3,1,2,1,7,2,"5","3"
"49480",2,1,3,5,6,3,1,2,1,1,2,"2","4"
"49482",1,4,2,4,6,3,1,1,4,7,1,"5","3"
"49483",2,1,9,4,6,8,1,2,1,1,1,"3","1"
"49485",2,1,2,5,6,8,1,1,1,1,1,"5","4"
"49486",3,1,2,4,2,5,1,1,1,1,1,"4","5"
"49487",1,4,3,4,6,3,2,2,4,4,1,"5","3"
"49488",1,1,2,5,6,3,1,1,1,3,1,"4","3"
"49489",2,3,6,4,6,5,1,3,1,3,1,"3","2"
"49490",1,1,6,5,6,3,1,3,1,1,1,"4","2"
"49492",1,4,3,5,6,8,2,2,4,3,1,"4","1"
"49493",1,3,2,5,6,3,2,1,1,4,1,"2","3"
"49494",1,3,9,5,6,3,1,3,1,1,1,"1","2"
"49496",1,4,7,5,6,8,2,3,4,3,2,"2","1"
"49497",2,4,2,5,6,5,1,1,4,1,2,"3","4"
"49498",1,1,2,5,6,3,1,1,1,1,1,"5","4"
"49500",1,4,6,4,8,5,1,3,4,3,2,"5","1"
"49501",1,4,7,5,2,3,1,3,4,1,1,"4","5"
"49502",2,4,9,4,2,3,1,3,4,1,1,"2","5"
"49503",3,3,6,5,8,2,1,3,1,7,1,"1","2"
"49504",2,4,2,4,6,2,1,1,4,3,1,"5","3"
"49505",2,3,6,5,5,3,1,3,1,3,1,"1","2"
"49506",2,1,2,5,6,3,1,1,1,1,1,"2","4"
"49507",1,1,2,4,8,3,2,1,1,7,1,"2","3"
"49508",1,3,2,5,6,3,2,1,1,3,1,"4","3"
"49510",1,1,2,4,8,3,1,1,1,3,1,"4","3"
"49511",1,1,6,5,6,3,1,3,1,1,1,"5","2"
"49512",1,1,11,5,6,8,1,3,1,1,1,"5","1"
"49513",2,4,11,4,5,3,1,3,4,7,1,"5","2"
"49514",1,1,3,5,8,9,2,2,1,7,1,"5","3"
"49515",2,1,2,5,2,2,1,1,1,1,1,"2","5"
"49518",1,4,9,5,6,8,2,3,4,3,2,"4","1"
"49520",1,1,2,5,6,2,1,1,1,1,2,"3","4"
"49521",3,1,2,4,6,2,1,1,1,1,1,"1","4"
"49522",1,4,3,6,8,5,2,2,4,7,2,"5","3"
"49523",1,1,2,5,5,3,1,1,1,3,1,"2","3"
"49524",1,2,2,5,6,3,2,1,1,1,2,"2","4"
"49525",1,4,6,5,5,5,2,3,4,7,1,"3","2"
"49526",2,1,3,5,6,3,1,2,1,7,1,"2","3"
"49527",1,4,2,5,6,3,1,1,4,3,2,"5","3"
"49528",1,1,2,4,6,5,2,1,1,1,2,"3","4"
"49529",1,1,2,5,1,3,1,1,1,1,1,"4","5"
"49530",2,4,2,5,6,3,1,2,4,3,1,"5","3"
"49531",1,1,2,4,6,2,1,1,1,3,1,"2","3"
"49532",1,4,3,5,8,3,2,2,4,3,1,"5","3"
"49535",1,1,11,5,6,5,1,3,1,3,1,"4","2"
"49536",1,1,2,4,2,3,1,1,1,1,1,"4","5"
"49537",2,1,2,4,6,3,1,1,1,3,1,"4","3"
"49540",1,4,7,5,6,8,2,3,4,7,2,"3","1"
"49541",3,4,6,4,6,3,1,3,4,3,1,"3","2"
"49542",1,1,2,4,8,3,1,1,1,7,1,"4","3"
"49543",2,1,3,4,6,3,1,2,1,1,1,"2","4"
"49544",1,1,2,5,6,3,1,1,1,1,2,"5","4"
"49545",1,1,8,5,6,5,2,3,1,3,2,"3","2"
"49546",2,1,11,3,8,3,1,3,1,3,1,"3","2"
"49547",2,4,3,5,6,3,1,2,4,1,1,"3","4"
"49548",3,3,3,4,8,3,2,2,1,3,1,"5","3"
"49549",3,1,2,5,6,3,1,1,1,1,1,"5","4"
"49550",2,1,6,5,6,2,2,3,1,3,1,"1","2"
"49551",1,1,2,4,6,3,1,1,1,1,1,"5","4"
"49552",3,1,3,5,6,8,1,2,1,3,1,"2","3"
"49553",2,1,3,5,6,8,1,1,1,3,1,"5","3"
"49554",1,1,3,5,6,3,2,2,1,3,2,"4","3"
"49555",1,1,2,4,6,3,1,1,1,1,1,"5","4"
"49556",1,1,2,4,5,2,1,1,1,3,2,"5","3"
"49557",2,4,9,5,6,3,1,3,4,1,1,"5","2"
"49558",1,4,9,4,6,8,1,3,4,3,2,"4","1"
"49559",1,1,2,5,6,3,1,1,1,1,1,"5","4"
"49560",2,1,2,3,6,3,1,1,1,1,1,"5","4"
"49561",2,1,2,5,6,3,1,2,1,1,2,"2","4"
"49565",1,1,3,5,6,3,1,2,2,1,1,"5","4"
"49567",2,1,7,5,2,3,1,3,1,1,1,"3","5"
"49569",1,1,11,4,6,8,2,3,1,1,2,"3","1"
"49570",1,1,2,5,6,3,1,1,1,1,2,"2","4"
"49572",2,1,9,4,6,3,1,3,1,7,1,"4","2"
"49573",1,4,9,5,6,3,2,3,4,1,2,"3","2"
"49574",1,4,2,5,6,3,2,1,4,1,1,"5","4"
"49576",1,1,2,5,6,2,1,1,1,3,1,"5","3"
"49577",1,1,2,4,5,2,1,1,1,7,1,"5","3"
"49578",1,4,2,5,6,3,1,1,4,3,1,"5","3"
"49580",1,4,2,4,6,5,1,1,4,3,1,"5","3"
"49581",2,1,8,5,6,3,2,3,1,1,2,"1","2"
"49582",1,4,9,4,6,8,2,3,4,3,2,"4","1"
"49583",1,1,9,5,6,1,2,3,1,3,2,"1","2"
"49584",1,3,8,5,8,3,2,3,1,3,1,"1","2"
"49585",2,1,2,4,6,5,1,1,1,1,1,"2","4"
"49586",1,1,11,5,8,5,2,3,1,3,2,"4","2"
"49587",1,4,9,4,6,3,2,3,4,3,2,"4","2"
"49588",1,4,2,5,8,8,2,1,4,3,2,"5","1"
"49590",1,4,2,4,6,3,1,1,4,3,2,"4","3"
"49591",1,4,9,4,8,8,2,3,4,3,2,"4","1"
"49594",2,1,2,4,6,3,2,1,1,1,1,"3","4"
"49595",1,1,3,5,8,2,2,2,1,3,2,"4","3"
"49596",1,4,10,6,8,8,2,3,4,3,2,"5","1"
"49597",2,1,2,5,2,3,1,1,1,1,1,"3","5"
"49599",1,1,2,4,6,2,2,1,1,3,2,"5","3"
"49600",1,1,9,5,8,8,1,3,1,3,1,"4","1"
"49604",1,4,2,5,8,3,1,1,4,3,1,"4","3"
"49605",2,3,2,5,6,3,1,2,1,1,1,"2","4"
"49606",2,1,2,4,2,3,2,1,1,1,2,"3","5"
"49607",1,1,3,4,6,3,1,2,1,1,1,"5","4"
"49608",1,4,11,5,6,3,2,3,4,3,2,"4","2"
"49609",1,1,2,4,2,3,2,1,1,1,2,"3","5"
"49611",2,1,2,5,2,3,1,1,1,1,1,"4","5"
"49612",1,4,2,5,6,5,2,1,4,1,1,"2","4"
"49613",2,1,3,5,6,3,1,2,1,1,1,"5","4"
"49614",1,1,3,5,8,3,1,2,1,3,2,"4","3"
"49615",1,1,2,4,6,3,1,1,1,1,2,"5","4"
"49616",2,1,2,5,2,5,2,2,1,3,1,"1","5"
"49619",1,1,11,4,6,5,1,3,1,1,2,"3","2"
"49620",1,1,3,4,6,5,2,2,1,1,2,"2","4"
"49621",1,4,2,5,6,8,2,1,4,1,2,"5","1"
"49622",3,4,2,5,8,3,1,1,4,3,2,"2","3"
"49624",1,1,2,4,8,2,1,1,1,3,1,"4","3"
"49626",1,1,2,4,5,2,1,1,1,7,2,"4","3"
"49627",1,4,3,5,6,9,2,2,4,3,2,"5","1"
